ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      150.290     -6.94060      46.5027      213.733   -0.0348704    -0.810848
      176.219      4.03639      33.7551     -79.1483    -0.615579     -1.03547
      246.758     -27.2535      22.9949     -120.694     -1.39289     -1.91115
      145.889      16.5059      18.4814      250.649    -0.356185     -3.18380
      305.291     -27.4901      67.4113     -191.971    -0.470848    -0.794199
      86.8815     -25.2763      79.7314      116.435     0.511143    -0.209941
      129.443      3.27164      19.4675     -94.5386     0.276053     -1.02031
      267.934     -10.4062      75.5831     -79.8625    -0.195863    -0.831544
      71.5365     -58.6710      16.7200      73.4026      2.42198     -1.59990
      185.203      75.8467      23.3916     -98.8551    -0.782254     -2.59836
      151.283      20.2906      19.8740      1.26179     -1.41382     -3.47080
      272.973      24.2453      52.7483     -222.832    -0.385861    -0.756707
      119.604     -29.0610      20.6556      143.049    0.0736569     -1.74347
      21.0846      58.2514      22.2099     -264.118     0.462554     0.374686
      191.735      1.48389      12.8182      109.549    -0.331037     -2.36307
      151.472     -67.4129      14.6562      106.988     0.969516    -0.272914
      278.699     -12.0246      31.6729     -198.193    -0.183023     -2.25974
      181.307     -19.9796      17.9776      151.111    0.0103869     -1.02410
      233.945     -20.6137      25.3823     -42.3528     -1.89160    -0.880399
      126.584      19.5396      50.4828      35.5666     0.413401     -1.26140
      147.964     -55.1384      20.8790      168.130     -1.00084     -1.96007
      176.877     -34.6231      17.2872      37.6935    -0.590523     -1.80606
      159.630     -32.7115      18.4860      141.000     -2.23850     -1.15044
      285.096      35.9360      100.254     -291.493    -0.159755    -0.398465
      52.2288     -62.7014      16.2931      110.055      3.02180     -1.03069
      198.106     -34.6798      19.8649      43.6973     -2.07078     -1.71220
      180.466     -15.0898      86.3125      182.196    -0.543631    -0.520398
      248.645      60.8884      31.0810     -368.676     -1.59693     0.651995
      199.724      12.7775      20.4396      26.9623     -1.47812     -2.01214
      270.067      41.7521      18.3730     -138.402     -1.29279    -0.951791
      278.784     -31.4651      72.3386      27.6697     0.260930    -0.359275
      310.446     -8.58695      15.7517     -144.514      1.46099     -2.55987
      166.972      44.5202      50.4548     -10.2180     0.110622    -0.879217
      296.077     -60.2304      63.5526      198.536    -0.367084    -0.733944
      13.2011     -29.3122      14.4906      22.3826      1.80227     -2.55104
      131.565    -0.279679      38.0465      18.5324    -0.102910     -1.72320
      210.201     -22.5669      18.9148     -8.29642     -2.40050     -2.65083
      141.530     -17.0882      54.0760      236.382     0.274795    -0.875328
      77.2676     -32.9541      28.4723      207.721     0.835064    -0.475875
      190.528      11.5902      15.0667      125.109     -1.43114     -1.98550
      10.0855     -73.9398      35.5261      103.477     0.177983     0.112442
      13.7220     -25.1582      15.0985     -46.2331     0.736290     -2.76497
      26.7945      29.7124      12.1661      79.0067      4.01385     -4.52345
      81.1480     -87.6168      69.0857      94.6318     0.415651    0.0666060
      209.556     -45.8473      13.1158      310.506     0.480620     -1.94347
      269.205      48.9087      15.8273     -236.131     -2.70471     -1.15398
      272.478     -3.83046      33.6577     -175.811     -1.44113     -1.19391
      26.9068     -49.1808      66.4584      244.229     0.726990    -0.183224
      294.569      61.4950      56.0188     -321.495     0.229156     0.327450
      71.2105      46.3648      55.1032    -0.682310     0.590353    -0.882955
      229.030     -20.6325      44.1182      114.248    -0.485987     -1.74498
      219.926     -79.5143      6.44859      368.668     -1.03309     0.658085
      326.507      62.4637      17.9181     -308.168     0.995384      2.74085
      79.3765     -9.16276      13.5708      164.330   -0.0419445     -2.16958
      152.300      33.4926      12.6074     -155.797     -1.42290     -4.22260
      216.087     -35.7887      21.1202      2.33966     -2.80779    0.0320425
      283.727     -9.21915      56.7276     -157.525    -0.268932    -0.611880
      199.516     -58.0702      18.0288      174.665     -1.84252    -0.821383
      211.459     -60.2240      23.6095      103.102     -1.21079     -1.09237
      104.087      43.5173      10.9305     -131.523    -0.646158     -1.86409
      359.638     -45.1632      25.8850     -34.2543      1.56232     -2.73201
      158.119      46.5783      41.6554     -97.0005    -0.582985     -1.41785
      18.8222      33.8377      32.3951     -206.071     0.614398    -0.395955
      47.7171      54.9979      19.7967      43.6230    -0.152264     -2.65736
      122.269     -13.7369      23.0924      240.322     0.373591     -1.39754
      283.731     -32.0462      39.3079     -174.447    -0.232727     -1.03379
      137.490      10.7246      79.4738      135.382    -0.103618    -0.774111
      73.1532     -4.26622      67.1948      253.339    -0.181940    -0.713445
      192.698      52.8484      92.8109     -59.8122    -0.654635     0.233216
      304.523     -50.6819      13.9766     -19.1737      2.52272     -5.98195
      218.210     -4.62349      43.7961      125.855     -1.06064    -0.857189
      73.6307      69.1847      41.1883     -164.425     0.907124    -0.329246
      26.7332     -38.4753      54.7733      44.2594    0.0835604     -1.29545
      16.0066      20.3637      30.5672     -212.211     0.501593    -0.253667
      282.430     -32.1619      17.2189      79.7644     -1.09543    -0.704883
      23.8420      33.9670      24.9650     -55.3011     0.888815     -1.69492
      48.8246     -2.85370      37.8481      72.1688      1.75281    -0.967508
      165.765     -47.5396      9.19297      123.590    -0.364212      1.50844
      209.404     -71.2137      9.72363      159.376     -3.28007    -0.621522
      330.471      2.89337      60.7098     -117.328     0.314414    -0.629882
      177.346     -5.61823      22.5109      213.037     -1.57179    -0.659015
      4.32784      63.6379      21.2512     -374.066      1.90957     0.586096
      276.514     -15.3500      9.39537     -105.892     -5.12928     -4.22046
      279.906     -32.1856      19.9256      17.6640    -0.933446     -3.52731
      297.767     -37.0682      98.6112     -8.76059    -0.227512    -0.385171
      115.230   -0.0473656      88.1132     -10.4653   -0.0674059    -0.729244
      119.415      12.0592      12.6078      63.3147      1.64008    -0.371868
      329.925      7.38833      6.02125     -55.3587   -0.0113329     -2.94856
      167.559     -13.3102      21.3341      53.6190    -0.573629     -1.75493
      326.395      33.9507      28.0751     -75.2488    -0.934925    -0.394807
      313.594      49.7255      13.6523     -358.462      1.18471    -0.714198
      87.4333     -10.0830      49.2308      181.105     0.400347    -0.345595
      218.934      24.4493      20.4091      48.8526     -1.57691     -3.17825
      232.250      38.8079      26.2551     -245.244     -2.70671    -0.898836
      66.8652      41.0180      37.1623     -219.212     0.957951    -0.631500
      114.720     -17.1765      20.3559      233.228      1.80188    -0.247649
      101.046      54.3623      82.3947     -69.3288     0.622750    -0.610022
      212.624      2.17736      57.1262      54.4992    -0.681875     0.130150
      193.503     -26.7536      21.7082      261.305     -1.49459     -2.31322
      69.8537     -57.0066      8.23358     -14.4182      2.44959      2.24881
      353.394     -25.1942      18.0503     -109.289      2.37276     -1.89734
      347.471     -3.45931      35.3124      38.2076     0.239083     -1.61742
      192.248     -39.7761      4.03794      230.157     -11.3484     -12.5522
      272.660      18.6460      26.9010     -126.313     0.259037    -0.621678
      240.358     -33.8155      19.6145     -107.297     -2.30807     -3.39288
      319.818      40.0685      9.35691     -229.007      2.30727     -3.06560
      90.8689      32.4444      75.0503     -135.427    0.0168088    -0.690057
      144.905     -52.0746      21.4605      259.495    -0.601951    -0.167685
      211.702      16.7475      23.6688      18.2269     -2.35607     -1.52878
      85.0423     -10.9583      18.0309      1.79189      2.30219     -1.85177
      238.657      73.9469      39.4091     -294.784     -1.13201    -0.924156
      6.82943      11.5907      12.0571     -182.929     0.497025     -2.04891
      24.7674     -1.87937      20.7229     -74.1830     0.903010     -2.17232
      44.5307     -2.17509      18.7362     -13.3880      1.59595    -0.146358
      348.937     -3.22365      33.6553     -252.645     0.415429   -0.0261090
      106.430      13.1432      24.0974      172.918      1.88739     -2.64718
      66.8208      50.1179      12.7134     -20.3462      2.59480     -2.43507
      196.249      15.0527      7.86252     -158.988      1.27889     -4.89732
      351.196      51.1982      43.5559     -227.461   0.00154027   -0.0802276
      65.5901     -23.2055      88.7144      170.495    0.0317221    -0.278489
      263.004     -47.6114      18.4509      101.219     -1.18972    -0.898959
      304.594      40.5587      44.2418     -209.057    -0.130492    -0.499041
      67.7331      39.0660      16.0413     -6.46818      2.90022     -1.83262
      163.453     -37.4462      16.5262      121.506     -2.54845     0.195714
      252.956     -19.4331      89.0782     -116.151    -0.406548    -0.277044
      333.883      62.0798      6.40817     -406.268     -1.94077      5.42032
      263.371     -48.7336      19.2102      60.7935     -1.06301     -1.30742
      66.1174     -15.5595      12.1774      173.269      1.83733     -2.00295
      225.858      36.4859      16.3612     -36.1339     -1.06270   -0.0882206
      187.956     -20.1310      25.2733      200.224     -1.53365     -2.46779
      1.94964     -19.0305      68.5967      44.0437     0.601213    -0.394629
      148.625      1.32896      27.1310      47.5728     -2.15269     -1.39434
      53.2667      18.0644      67.4082      105.865     0.557193     -1.00540
      348.211     -58.0883      11.1203      161.195     0.195725     -4.90967
      231.312      11.7680      20.3168      27.9004     -1.56786     -1.96762
      71.2924      65.4847      45.8756     -56.9569     0.356560    -0.171413
