ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      301.524     -36.2369      17.0903      6.58495     0.467955     -1.79490
      58.2095     -16.1327      82.8771      31.2872    -0.264365     0.113758
      9.25566     -77.4427      17.4716      250.346     0.941837     0.691712
      41.1131      6.25250      33.0084     -108.333     0.587377     0.622941
      46.0476     -31.3686      17.3090      93.9177    -0.164459     -1.21928
      32.6329     -29.0238      23.8257      126.526      1.25174     -2.49221
      44.3862      14.4051      74.4485     -66.6489     0.329304     -1.92271
      62.1256     -22.2123      19.1827      113.875      1.88160     -1.83869
      233.006      22.7027      84.1167     -42.8230    -0.534118    -0.592203
      124.282      15.8339      58.0711     -65.9766     0.151809     -1.95893
      229.271      38.6380      22.3449      95.1425    -0.533141     -1.52872
      328.552      15.6608      46.1744     -262.555     0.181823    -0.848063
      272.753      30.2397      4.25712     -199.321     -10.5302     -4.68481
      26.9258     -33.4608      16.5835     -148.478      1.05704     -1.48485
      206.768     -13.1738      8.33298      173.019     -7.52061     -6.49788
      74.2578      56.7261      40.1068     -31.5722     0.796637     -1.11930
      141.459      9.30058      9.91962      153.773      2.13220     -3.91744
      320.854      25.1882      11.0678     -298.018      3.77478     0.459533
      249.300     -15.9964      12.3532     -6.40140     -3.05738     -2.66583
      192.872     -43.7280      12.4754      217.298     -1.05740    -0.369251
      132.012      1.16768      19.7293      379.296      1.69491     -1.80758
      198.274      14.9242      30.0575      19.9262     0.106005    -0.656799
      244.819      13.7998      9.02405     -109.369     -5.07529     -2.41181
      260.410      85.0194      40.9142     -280.750     -1.50294      1.51131
      196.664     -70.7662      46.4768      328.524    -0.504604    -0.262970
      310.021     -36.8188      97.7252     -73.8261     0.431000     -1.11802
      235.167      52.6320      6.28088     -313.612     -3.78616     -9.47260
      27.4304     -44.3155      15.8189      187.765      1.35160     -3.46149
      212.369     -8.89079      51.5836      359.736     0.390283   -0.0731733
      51.1756      80.7061      44.7465     -371.597    -0.189007     0.439872
      343.368     -6.82222      36.5843     -243.500    -0.414212    0.0339210
      255.021     -58.3421      33.7318      90.9588     -1.39801    -0.330122
      305.012     -20.3011      8.00976     -73.7311     -2.14143     -2.61527
      357.218     0.345379      73.0845     -99.7278     0.940732    -0.478864
      182.435     -30.1480      21.7893      331.794     -2.00753     -1.90603
      168.948      59.1027      90.2435     -104.624    -0.772657   -0.0355448
      10.7553     -41.6976      14.3939      62.0157      1.72592     -3.59171
      305.479     0.852273      20.8867      14.4150     0.442170     -1.99017
      187.879     -36.5932      93.2550      284.457    -0.713066    -0.535927
      90.3220     -34.8562      60.4096      82.9781     0.522461    -0.634217
      73.1379      47.0829      16.9937     -100.958      1.84050     -2.54577
      277.386      5.93743      18.8212     -200.731     -2.10637     -1.23789
      171.507     -5.93040      76.1828      242.544    -0.384205    -0.764138
      196.001     -48.4521      18.9320      159.172     -1.65732     -1.74331
      289.051     -29.3697      66.6838      33.7596     0.308501     0.133716
      99.8761     -11.0858      18.6327      208.401      1.55565     -4.04199
      112.621      2.60861      19.2523      27.9139      1.00256     -1.15879
      150.324     -60.7273      40.5666      299.838     0.603800     0.306730
      103.439     -24.7051      34.9795      72.6905     0.911042     0.336843
      223.529      25.3466      21.7910     -115.987     -1.77968     -2.46253
      124.246     -37.6024      26.7396      367.715      1.45909    -0.991067
      224.883      22.8745      23.8773     -247.601     -1.36875     -2.59735
      344.660     -26.8528      54.0021      87.9466     0.914790     -1.69389
      1.69515      47.6182      22.7989     -68.4193      1.12690    0.0597548
      115.869     -38.5247      64.9930      141.257     -1.16607     -1.06683
      89.3828      15.6482      14.2804      83.3817     0.193068     -1.95337
      163.019     -16.6452      22.4355      151.942     -2.83109     -2.77289
      183.116      7.77863      11.1721     -9.29472     -3.25819     -5.82124
      140.187     -17.7177      19.9769      306.200     -1.03219    -0.550721
      178.242     -76.4992      29.9407      253.696      1.29928     0.780834
      173.861     -15.0777      29.7190      141.359    -0.234710     -1.56218
      69.9027      11.9554      19.6079     0.353352      1.01401     -2.50782
      226.940     -62.2713      24.1153      273.382     -1.00898     -1.89536
      219.518     -86.8354      21.2833      201.005    -0.812612   -0.0317388
      223.408    -0.428321      12.2930      159.187     -3.36913     -4.32373
      297.416      64.3396      16.1599     -177.500      1.50077    -0.718997
      179.294      27.5330      29.9274      41.9771     0.197461    -0.852312
      199.305     -15.7435      14.5498      182.113     -1.51355     -2.21844
      336.194      35.3025      35.0340     -347.512     0.911647    -0.827340
      285.230     -3.94617      26.6534     -27.9088    0.0688561    -0.316043
      29.5555      45.0460      95.6997     -388.143     0.630096   -0.0845443
      246.154      15.1653      38.5699     -189.579     -1.76141     -2.00863
      185.868     -32.5094      21.8942      185.445     0.256118     -1.62550
      16.2326      20.8433      17.7822     -298.043      1.62359     -1.15510
      103.671      48.8108      10.3781     -3.04032      1.81069    -0.863195
      304.034      1.57136      19.4674     -127.295    -0.298568     -3.24550
      114.657      58.4681      26.4900      44.1984    -0.316634    -0.720363
      120.088     -19.6002      30.3073      218.369      1.44791    -0.915886
      8.37240      7.77020      61.7129     -86.2291     0.666317     0.478462
      233.432      7.51036      20.1174     -84.6067     -1.75121     -1.74228
      142.057      23.7397      21.4907      205.326     -2.01590     -2.51111
      108.912     -26.1608      58.4177      183.207    0.0455770    -0.680600
      4.49432     -27.3126      17.2311      187.005      2.29230    -0.976586
      106.675      57.7379      40.5104      105.022    -0.488222    -0.736220
      202.753     -16.7320      26.5169      109.500     -2.36781    -0.686818
      151.150      69.1599      26.3266     -58.3814    -0.312461     -1.34987
      289.070     -58.1529      17.5916      105.964    -0.164076     -2.12055
      297.841      55.9345      23.6880     -268.314    -0.147128     0.578837
      70.3175      36.4231      7.55537     -10.1547      1.46668     -7.29079
      186.259      32.9104      12.9257     -13.8596     -4.27928     -4.03012
      46.2917     -4.23837      12.4095      287.387      3.68201     -3.58257
      159.142      11.7731      13.5545      157.979    -0.913465     -1.28160
      39.2563      55.5912      26.0245     -80.6259     0.415326     -2.43106
      170.062     -45.2249      33.0194      16.0436    -0.499546     0.589672
      41.1939      29.9821      37.9280     -48.0516      1.34006     -1.26597
      37.3260      27.8555      11.5261     -180.565    -0.367268      1.31836
      26.5213     -70.4343      36.9888      386.834    -0.415463     0.374308
      244.091      40.9424      52.3116     -71.9837     0.736185    -0.166680
      271.115     -63.8346      82.3938      4.41147     0.125161    -0.671477
      220.228      11.9288      19.0293     -231.194     -3.55767     -1.59606
      311.546     -16.0584      8.80940     -30.3064    -0.989286     -6.45185
      10.2670     -14.5497      53.0519     -94.7980      1.49400     -1.28973
      289.940      45.5524      85.9741     -236.005     0.702054    -0.989617
      90.7249     -44.2466      16.7607      213.228      1.61228    -0.784238
      25.5465     -70.0599      65.5405     -28.1949     0.327351    0.0964886
      56.7270     -35.8821      25.9644      258.709      2.81153     -1.56030
      292.330      15.2364      46.1283     -423.302    -0.300768    -0.980290
      98.9532      27.9986      21.3535      30.5751    -0.159440     -2.87118
      43.5728      57.9316      48.0825     -101.236     0.948930   -0.0204387
      35.4648     -68.7796      83.2909      127.523     -1.04109    -0.957000
      167.285     -20.5128      45.7080      7.89291    -0.983605    -0.556991
      250.847      5.45655      21.5242      103.512     -2.41717   -0.0676395
      308.505      47.3136      72.6782     -194.700     0.724064     -1.21739
      214.361     -60.0849      18.6573      26.4935     -1.29121    -0.562349
      208.312      63.2672      25.2794     -215.627    -0.524687     0.349513
      77.8817     -38.1274      17.4384      166.220      1.65188     -1.48779
      38.2109     -47.1491      41.8824      306.349    -0.327230    -0.274104
      319.944     -8.94391      26.9141     -110.353   -0.0281557     -1.56771
      271.778      54.9163      7.39297     -199.359     0.846384      2.28595
      66.4725      37.3231      21.4269     -193.194      1.78372     -1.90199
      304.132      34.1544      9.86219     -230.207      2.55957     -2.75658
      165.033     -38.9432      79.0843      141.405    0.0438292     -1.17287
      140.324     -71.0863      22.0932      248.647     0.409858     0.113192
      328.457     -16.4320      35.1011     -410.133    -0.883128     -1.33529
      271.304     -81.8641      12.3034     -27.0429     -3.06600     -4.98261
      248.808     -48.9676      23.7004     -11.3973     -1.20258     -2.78386
      288.159     -3.60300      41.1629     -143.084     -1.06946     -1.12308
      79.8269      53.2896      19.2905     -98.8242    -0.206691     -1.74108
      72.2672      18.3563      21.1096     -91.7424      2.49288     -3.44272
      227.297     -43.6040      21.8138      165.162     -1.96230    -0.543279
      339.231     -12.6329      92.8918     -312.746     0.749807     -2.06799
      251.366     -43.7875      106.231      55.8992     0.136819     0.243241
      104.618      27.4562      61.1297     -48.7727      1.03898    -0.910154
      191.036      38.2529      68.7289     -41.9086      1.02818    -0.611880
      189.482     -62.3876      5.80777      60.9083     -3.04276     -1.66978
      27.2726      1.40088      20.3187      180.999      3.55351     -2.57076
